0.0286848	10.804	2.61238	1.52557	10.8	2.6	1.5	
0.0667091	10.7001	2.55044	1.5755	10.746	2.59139	1.6013	
0.0344548	10.6773	2.55653	1.72946	10.692	2.56579	1.69969	
0.0617027	10.6364	2.56379	1.83945	10.638	2.52396	1.79235	
0.00512219	10.5789	2.46727	1.87732	10.584	2.46708	1.87661	
0.0736907	10.5397	2.41887	2.0197	10.53	2.39679	1.95007	
0.0587003	10.4769	2.28225	2.05924	10.476	2.3151	2.0106	
0.0279866	10.4168	2.25017	2.066	10.422	2.22438	2.05647	
0.0320245	10.3698	2.13327	2.11775	10.368	2.1272	2.08636	
0.0454575	10.3028	2.05832	2.06907	10.314	2.02638	2.09942	
0.0254219	10.269	1.9288	2.11869	10.26	1.9248	2.09527	
0.0317638	10.1963	1.80916	2.0485	10.206	1.82538	2.07403	
0.0229604	10.1431	1.75182	2.04001	10.152	1.73097	2.0363	
0.0165074	10.0937	1.65736	1.97403	10.098	1.64429	1.98318	
0.0754836	10.0218	1.49655	1.90502	10.044	1.56781	1.91619	
0.028735	9.99076	1.48038	1.85396	9.99	1.50375	1.83725	
0.0511202	9.95046	1.43765	1.79488	9.936	1.45394	1.74863	
0.0156473	9.88923	1.40911	1.64401	9.882	1.4198	1.65286	
0.046725	9.82779	1.44877	1.54763	9.828	1.40232	1.55271	
0.0759299	9.76857	1.40998	1.37574	9.774	1.402	1.45105	
0.0108997	9.72562	1.42411	1.35851	9.72	1.41885	1.35079	
0.0564002	9.65679	1.41555	1.21311	9.666	1.45239	1.25481	
0.0815407	9.60638	1.44906	1.1038	9.612	1.50164	1.16587	
0.0713313	9.55746	1.5982	1.02329	9.558	1.56521	1.08653	
0.0508373	9.50397	1.61943	0.97315	9.504	1.64126	1.01906	
0.0453571	9.45218	1.72507	0.920162	9.45	1.72761	0.965396	
0.0749982	9.38661	1.76687	0.876862	9.396	1.82178	0.927081	
0.0344718	9.34849	1.95263	0.917437	9.342	1.92106	0.905215	
0.0272773	9.28778	2.02072	0.927637	9.288	2.02261	0.900426	
0.0622124	9.21575	2.1151	0.853973	9.234	2.12352	0.912851	
0.0504452	9.19383	2.23236	0.989268	9.18	2.22087	0.942134	
0.113357	9.12574	2.27349	1.09409	9.126	2.31189	0.987434	
0.0252515	9.07661	2.36918	1.04913	9.072	2.39395	1.04745	
0.0506772	9.01803	2.42786	1.15525	9.018	2.4647	1.12046	
0.0126681	8.95642	2.5289	1.19682	8.964	2.52211	1.20436	
0.0190961	8.90895	2.57436	1.3131	8.91	2.56453	1.29676	
0.0175937	8.84935	2.60013	1.38168	8.856	2.59074	1.39499	
0.0471453	8.79674	2.61071	1.54184	8.802	2.59999	1.49623	
0.0284642	8.74083	2.58061	1.5725	8.748	2.59201	1.59758	
