0.0351217	12.0013	1.59549	1.22489	12	1.57074	1.2	
0.0423415	11.8494	1.46613	1.18834	11.88	1.49301	1.2	
0.0311928	11.774	1.44991	1.20544	11.76	1.42258	1.2	
0.0541383	11.62	1.3165	1.17554	11.64	1.36044	1.2	
0.0655265	11.5332	1.24797	1.22394	11.52	1.30751	1.2	
0.0594612	11.4138	1.28422	1.14561	11.4	1.26454	1.2	
0.0691735	11.3258	1.27943	1.1788	11.28	1.23214	1.2	
0.0671763	11.2152	1.24904	1.20053	11.16	1.21079	1.2	
0.032934	11.0641	1.19654	1.17791	11.04	1.20079	1.2	
0.0400795	10.9595	1.20211	1.19332	10.92	1.20228	1.2	
0.0526019	10.8301	1.19205	1.23637	10.8	1.21525	1.2	
0.0738117	10.7259	1.28112	1.24017	10.68	1.23951	1.2	
0.0586004	10.5908	1.28914	1.2477	10.56	1.2747	1.2	
0.0820063	10.468	1.29391	1.27241	10.44	1.32032	1.2	
0.0327447	10.3344	1.35282	1.21842	10.32	1.37572	1.2	
0.0254298	10.2	1.4286	1.17732	10.2	1.4401	1.2	
0.0205093	10.08	1.49326	1.20703	10.08	1.51253	1.2	
0.046628	9.96582	1.56513	1.23768	9.96	1.59197	1.2	
0.0954237	9.84109	1.59216	1.24309	9.84	1.67729	1.2	
0.0213108	9.7304	1.75017	1.20739	9.72	1.76724	1.2	
0.0268446	9.59965	1.87388	1.17671	9.6	1.86054	1.2	
0.0275699	9.47823	1.93526	1.18175	9.48	1.95585	1.2	
0.121876	9.39456	2.10708	1.30297	9.36	2.05179	1.2	
0.0356587	9.2373	2.14019	1.1651	9.24	2.14698	1.2	
0.0645979	9.11057	2.18166	1.17407	9.12	2.24007	1.2	
0.0446564	8.99549	2.30442	1.23655	9	2.32969	1.2	
0.0237237	8.88146	2.42263	1.22227	8.88	2.41458	1.2	
0.020211	8.75772	2.50713	1.21476	8.76	2.49351	1.2	
0.00375133	8.63946	2.56456	1.20363	8.64	2.56533	1.2	
0.0613448	8.51281	2.63394	1.26072	8.52	2.62903	1.2	
0.0503543	8.39576	2.65153	1.23852	8.4	2.68368	1.2	
0.0229122	8.27298	2.7465	1.1877	8.28	2.72849	1.2	
0.0272888	8.15931	2.79011	1.19983	8.16	2.76283	1.2	
0.0251222	8.04925	2.80954	1.19912	8.04	2.7862	1.2	
0.021028	7.91039	2.79992	1.18137	7.92	2.79826	1.2	
0.0142888	7.79427	2.81191	1.19969	7.8	2.79883	1.2	
0.0189809	7.66929	2.80066	1.19087	7.68	2.78792	1.2	
0.0153043	7.55315	2.77911	1.19737	7.56	2.76568	1.2	
0.0256493	7.43449	2.73967	1.22398	7.44	2.73242	1.2	
0.0346506	7.31628	2.71882	1.21659	7.32	2.68863	1.2	
0.0159847	7.19047	2.63692	1.18732	7.2	2.63493	1.2	
0.0140545	7.06831	2.5784	1.19539	7.08	2.57211	1.2	
0.0242984	6.94139	2.51647	1.2025	6.96	2.50105	1.2	
0.0413012	6.83603	2.44517	1.16552	6.84	2.42279	1.2	
0.044785	6.70621	2.3776	1.2168	6.72	2.33844	1.2	
0.0122299	6.60346	2.24756	1.21161	6.6	2.24923	1.2	
0.0451044	6.4741	2.1596	1.2446	6.48	2.15644	1.2	
0.0334336	6.35852	2.05665	1.16694	6.36	2.06139	1.2	
0.0257143	6.23471	1.98943	1.20765	6.24	1.96546	1.2	
0.0164531	6.13279	1.87873	1.19439	6.12	1.87003	1.2	
0.0308412	6.00077	1.80277	1.1839	6	1.77647	1.2	
0.00954657	5.87857	1.68363	1.2091	5.88	1.68612	1.2	
0.0280251	5.76404	1.5873	1.1755	5.76	1.60029	1.2	
0.034126	5.64359	1.53675	1.17037	5.64	1.5202	1.2	
0.0230975	5.52739	1.46883	1.19824	5.52	1.44702	1.2	
0.0280965	5.40125	1.39501	1.22476	5.4	1.38179	1.2	
0.0221866	5.28094	1.3165	1.17972	5.28	1.32545	1.2	
0.0105545	5.16263	1.28838	1.1964	5.16	1.27881	1.2	
0.00995388	5.04455	1.24623	1.20805	5.04	1.24255	1.2	
0.0284203	4.92127	1.22959	1.17446	4.92	1.21718	1.2	
0.0180308	4.79619	1.20764	1.21702	4.8	1.20307	1.2	
0.0467423	4.69353	1.18888	1.15677	4.68	1.20042	1.2	
0.0183596	4.56389	1.20908	1.18206	4.56	1.20927	1.2	
0.0188685	4.43899	1.23467	1.18188	4.44	1.2295	1.2	
0.0260489	4.32595	1.2475	1.2216	4.32	1.2608	1.2	
0.0209814	4.20212	1.30701	1.17957	4.2	1.30274	1.2	
0.0222825	4.09332	1.33698	1.19784	4.08	1.35471	1.2	
0.00685311	3.96293	1.41009	1.20201	3.96	1.41595	1.2	
0.00996714	3.83667	1.48529	1.20939	3.84	1.4856	1.2	
0.0390615	3.72089	1.56289	1.23905	3.72	1.56265	1.2	
0.00638499	3.59407	1.6445	1.20184	3.6	1.64598	1.2	
0.0265558	3.48212	1.73467	1.17353	3.48	1.73441	1.2	
0.0159338	3.37191	1.81735	1.19495	3.36	1.82666	1.2	
0.0297853	3.25502	1.90831	1.17786	3.24	1.9214	1.2	
0.016882	3.11827	2.02452	1.18485	3.12	2.01727	1.2	
0.0263583	3.0106	2.09062	1.19072	3	2.1129	1.2	
0.0188827	2.8887	2.1905	1.19656	2.88	2.2069	1.2	
0.0237236	2.75868	2.28535	1.22008	2.76	2.29792	1.2	
0.0219556	2.64198	2.36393	1.20695	2.64	2.38466	1.2	
0.0159098	2.53337	2.45732	1.20112	2.52	2.46586	1.2	
0.00996271	2.4002	2.53416	1.19221	2.4	2.54037	1.2	
0.0262227	2.29932	2.59949	1.18399	2.28	2.6071	1.2	
0.0153426	2.16868	2.66947	1.18813	2.16	2.66511	1.2	
0.0108231	2.04199	2.72416	1.20064	2.04	2.71354	1.2	
0.022826	1.92413	2.7638	1.18108	1.92	2.75172	1.2	
0.025322	1.81542	2.79686	1.19066	1.8	2.77908	1.2	
